student_Id,Subject,Marks,College,Year,Class
2011wak,A4,72,College_B,2012,IX
2011wak,A5,55,College_B,2012,IX
2011AvV,A1,91,College_B,2012,IX
2011AvV,A2,69,College_B,2012,IX
2011AvV,A3,54,College_B,2012,IX
2011AvV,A4,57,College_B,2012,IX
2011AvV,A5,91,College_B,2012,IX
2011YgG,A1,56,College_B,2012,IX
2011YgG,A2,89,College_B,2012,IX
2011YgG,A3,79,College_B,2012,IX
2011YgG,A4,54,College_B,2012,IX
2011YgG,A5,90,College_B,2012,IX
2011Kdj,A1,71,College_B,2012,IX
2011Kdj,A2,94,College_B,2012,IX
2011Kdj,A3,76,College_B,2012,IX
2011Kdj,A4,52,College_B,2012,IX
2011Kdj,A5,79,College_B,2012,IX
2011mRF,A1,89,College_B,2012,IX
2011mRF,A2,84,College_B,2012,IX
2011mRF,A3,89,College_B,2012,IX
2011mRF,A4,56,College_B,2012,IX
2011mRF,A5,84,College_B,2012,IX
2011Ioz,A1,72,College_B,2012,IX
2011Ioz,A2,58,College_B,2012,IX
2011Ioz,A3,55,College_B,2012,IX
2011Ioz,A4,73,College_B,2012,IX
2011Ioz,A5,84,College_B,2012,IX
2011tMO,A1,58,College_B,2012,IX
2011tMO,A2,63,College_B,2012,IX
2011tMO,A3,91,College_B,2012,IX
2011tMO,A4,79,College_B,2012,IX
2011tMO,A5,92,College_B,2012,IX
2011BuA,A1,53,College_B,2012,IX
2011BuA,A2,67,College_B,2012,IX
2011BuA,A3,65,College_B,2012,IX
2011BuA,A4,93,College_B,2012,IX
2011BuA,A5,90,College_B,2012,IX
2011ynJ,A1,53,College_B,2012,IX
2011ynJ,A2,74,College_B,2012,IX
2011ynJ,A3,87,College_B,2012,IX
2011ynJ,A4,62,College_B,2012,IX
2011ynJ,A5,92,College_B,2012,IX
2011ATM,A1,65,College_B,2012,IX
2011ATM,A2,59,College_B,2012,IX
2011ATM,A3,53,College_B,2012,IX
2011ATM,A4,66,College_B,2012,IX
2011ATM,A5,78,College_B,2012,IX
2011LPl,A1,51,College_B,2012,IX
2011LPl,A2,79,College_B,2012,IX
2011LPl,A3,91,College_B,2012,IX
2011LPl,A4,61,College_B,2012,IX
2011LPl,A5,72,College_B,2012,IX
2011iIi,A1,85,College_B,2012,IX
2011iIi,A2,80,College_B,2012,IX
2011iIi,A3,70,College_B,2012,IX
2011iIi,A4,87,College_B,2012,IX
2011iIi,A5,85,College_B,2012,IX
2011dEg,A1,70,College_B,2012,IX
2011dEg,A2,88,College_B,2012,IX
2011dEg,A3,61,College_B,2012,IX
2011dEg,A4,90,College_B,2012,IX
2011dEg,A5,87,College_B,2012,IX
2011tFO,A1,86,College_B,2012,IX
2011tFO,A2,61,College_B,2012,IX
2011tFO,A3,76,College_B,2012,IX
2011tFO,A4,53,College_B,2012,IX
2011tFO,A5,71,College_B,2012,IX
2011slp,A1,75,College_B,2012,IX
2011slp,A2,70,College_B,2012,IX
2011slp,A3,68,College_B,2012,IX
2011slp,A4,54,College_B,2012,IX
2011slp,A5,70,College_B,2012,IX
2011KkI,A1,62,College_B,2012,IX
2011KkI,A2,87,College_B,2012,IX
2011KkI,A3,61,College_B,2012,IX
2011KkI,A4,81,College_B,2012,IX
2011KkI,A5,81,College_B,2012,IX
2011Znl,A1,83,College_B,2012,IX
2011Znl,A2,81,College_B,2012,IX
2011Znl,A3,55,College_B,2012,IX
2011Znl,A4,94,College_B,2012,IX
2011Znl,A5,59,College_B,2012,IX
2011DMh,A1,88,College_B,2012,IX
2011DMh,A2,65,College_B,2012,IX
2011DMh,A3,82,College_B,2012,IX
2011DMh,A4,52,College_B,2012,IX
2011DMh,A5,87,College_B,2012,IX
2011ELV,A1,80,College_B,2012,IX
2011ELV,A2,55,College_B,2012,IX
2011ELV,A3,80,College_B,2012,IX
2011ELV,A4,51,College_B,2012,IX
2011ELV,A5,56,College_B,2012,IX
2011lYc,A1,58,College_B,2012,IX
2011lYc,A2,72,College_B,2012,IX
2011lYc,A3,88,College_B,2012,IX
2011lYc,A4,89,College_B,2012,IX
2011lYc,A5,94,College_B,2012,IX
2011bIG,A1,72,College_B,2012,IX
2011bIG,A2,66,College_B,2012,IX
2011bIG,A3,75,College_B,2012,IX
2011bIG,A4,90,College_B,2012,IX
2011bIG,A5,78,College_B,2012,IX
2011Ath,A1,70,College_B,2012,IX
2011Ath,A2,82,College_B,2012,IX
2011Ath,A3,52,College_B,2012,IX
2011Ath,A4,71,College_B,2012,IX
2011Ath,A5,88,College_B,2012,IX
2011vdR,A1,90,College_B,2012,IX
2011vdR,A2,63,College_B,2012,IX
2011vdR,A3,83,College_B,2012,IX
2011vdR,A4,62,College_B,2012,IX
2011vdR,A5,56,College_B,2012,IX
2011uJL,A1,50,College_B,2012,IX
2011uJL,A2,63,College_B,2012,IX
2011uJL,A3,94,College_B,2012,IX
2011uJL,A4,65,College_B,2012,IX
2011uJL,A5,66,College_B,2012,IX
2011teC,A1,92,College_B,2012,IX
2011teC,A2,59,College_B,2012,IX
2011teC,A3,55,College_B,2012,IX
2011teC,A4,66,College_B,2012,IX
2011teC,A5,82,College_B,2012,IX
2011Qzw,A1,89,College_B,2012,IX
2011Qzw,A2,50,College_B,2012,IX
2011Qzw,A3,56,College_B,2012,IX
2011Qzw,A4,71,College_B,2012,IX
2011Qzw,A5,72,College_B,2012,IX
2011cqZ,A1,80,College_B,2012,IX
2011cqZ,A2,52,College_B,2012,IX
2011cqZ,A3,92,College_B,2012,IX
2011cqZ,A4,93,College_B,2012,IX
2011cqZ,A5,59,College_B,2012,IX
2011GcD,A1,65,College_B,2012,IX
2011GcD,A2,73,College_B,2012,IX
2011GcD,A3,88,College_B,2012,IX
2011GcD,A4,50,College_B,2012,IX
2011GcD,A5,66,College_B,2012,IX
2011NaR,A1,55,College_B,2012,IX
2011NaR,A2,73,College_B,2012,IX
2011NaR,A3,67,College_B,2012,IX
2011NaR,A4,84,College_B,2012,IX
2011NaR,A5,64,College_B,2012,IX
2011abY,A1,86,College_B,2012,IX
2011abY,A2,85,College_B,2012,IX
2011abY,A3,80,College_B,2012,IX
2011abY,A4,70,College_B,2012,IX
2011abY,A5,89,College_B,2012,IX
2011LWu,A1,68,College_B,2012,IX
2011LWu,A2,60,College_B,2012,IX
2011LWu,A3,52,College_B,2012,IX
2011LWu,A4,76,College_B,2012,IX
2011LWu,A5,81,College_B,2012,IX
2011EyD,A1,64,College_B,2012,IX
2011EyD,A2,76,College_B,2012,IX
2011EyD,A3,66,College_B,2012,IX
2011EyD,A4,66,College_B,2012,IX
2011EyD,A5,86,College_B,2012,IX
2011byK,A1,82,College_B,2012,IX
2011byK,A2,78,College_B,2012,IX
2011byK,A3,85,College_B,2012,IX
2011byK,A4,51,College_B,2012,IX
2011byK,A5,73,College_B,2012,IX
2011LlQ,A1,67,College_B,2012,IX
2011LlQ,A2,51,College_B,2012,IX
2011LlQ,A3,82,College_B,2012,IX
2011LlQ,A4,72,College_B,2012,IX
2011LlQ,A5,79,College_B,2012,IX
2011hwN,A1,53,College_B,2012,IX
2011hwN,A2,79,College_B,2012,IX
2011hwN,A3,90,College_B,2012,IX
2011hwN,A4,61,College_B,2012,IX
2011hwN,A5,90,College_B,2012,IX
2011jqX,A1,73,College_B,2012,IX
2011jqX,A2,90,College_B,2012,IX
2011jqX,A3,91,College_B,2012,IX
2011jqX,A4,69,College_B,2012,IX
2011jqX,A5,91,College_B,2012,IX
2011UNP,A1,62,College_B,2013,X
2011UNP,A2,82,College_B,2013,X
2011UNP,A3,73,College_B,2013,X
2011UNP,A4,73,College_B,2013,X
2011UNP,A5,85,College_B,2013,X
2011kLB,A1,58,College_B,2013,X
2011kLB,A2,74,College_B,2013,X
2011kLB,A3,71,College_B,2013,X
2011kLB,A4,64,College_B,2013,X
2011kLB,A5,50,College_B,2013,X
2011JWh,A1,70,College_B,2013,X
2011JWh,A2,89,College_B,2013,X
2011JWh,A3,88,College_B,2013,X
2011JWh,A4,53,College_B,2013,X
2011JWh,A5,51,College_B,2013,X
2011qOt,A1,58,College_B,2013,X
2011qOt,A2,93,College_B,2013,X
2011qOt,A3,92,College_B,2013,X
2011qOt,A4,71,College_B,2013,X
2011qOt,A5,86,College_B,2013,X
2011mWt,A1,73,College_B,2013,X
2011mWt,A2,89,College_B,2013,X
2011mWt,A3,68,College_B,2013,X
2011mWt,A4,74,College_B,2013,X
2011mWt,A5,81,College_B,2013,X
2011THX,A1,72,College_B,2013,X
2011THX,A2,57,College_B,2013,X
2011THX,A3,56,College_B,2013,X
2011THX,A4,66,College_B,2013,X
2011THX,A5,53,College_B,2013,X
2011PpM,A1,81,College_B,2013,X
2011PpM,A2,78,College_B,2013,X
2011PpM,A3,60,College_B,2013,X
2011PpM,A4,58,College_B,2013,X
2011PpM,A5,51,College_B,2013,X
2011uWh,A1,69,College_B,2013,X
2011uWh,A2,53,College_B,2013,X
2011uWh,A3,80,College_B,2013,X
2011uWh,A4,71,College_B,2013,X
2011uWh,A5,89,College_B,2013,X
2011bfo,A1,85,College_B,2013,X
2011bfo,A2,58,College_B,2013,X
2011bfo,A3,55,College_B,2013,X
2011bfo,A4,67,College_B,2013,X
2011bfo,A5,56,College_B,2013,X
2011PDd,A1,58,College_B,2013,X
2011PDd,A2,78,College_B,2013,X
2011PDd,A3,66,College_B,2013,X
2011PDd,A4,89,College_B,2013,X
2011PDd,A5,53,College_B,2013,X
2011ZvH,A1,51,College_B,2013,X
2011ZvH,A2,82,College_B,2013,X
2011ZvH,A3,86,College_B,2013,X
2011ZvH,A4,56,College_B,2013,X
2011ZvH,A5,74,College_B,2013,X
2011Cmh,A1,57,College_B,2013,X
2011Cmh,A2,78,College_B,2013,X
2011Cmh,A3,87,College_B,2013,X
2011Cmh,A4,55,College_B,2013,X
2011Cmh,A5,64,College_B,2013,X
2011nhB,A1,62,College_B,2013,X
2011nhB,A2,63,College_B,2013,X
2011nhB,A3,55,College_B,2013,X
2011nhB,A4,51,College_B,2013,X
2011nhB,A5,76,College_B,2013,X
2011jXt,A1,54,College_B,2013,X
2011jXt,A2,93,College_B,2013,X
2011jXt,A3,77,College_B,2013,X
2011jXt,A4,72,College_B,2013,X
2011jXt,A5,94,College_B,2013,X
2011RRI,A1,74,College_B,2013,X
2011RRI,A2,78,College_B,2013,X
2011RRI,A3,78,College_B,2013,X
2011RRI,A4,90,College_B,2013,X
2011RRI,A5,93,College_B,2013,X
2011ZZz,A1,83,College_B,2013,X
2011ZZz,A2,69,College_B,2013,X
2011ZZz,A3,64,College_B,2013,X
2011ZZz,A4,71,College_B,2013,X
2011ZZz,A5,73,College_B,2013,X
2011VHC,A1,90,College_B,2013,X
2011VHC,A2,76,College_B,2013,X
2011VHC,A3,79,College_B,2013,X
2011VHC,A4,61,College_B,2013,X
2011VHC,A5,93,College_B,2013,X
2011lNC,A1,91,College_B,2013,X
2011lNC,A2,68,College_B,2013,X
2011lNC,A3,78,College_B,2013,X
2011lNC,A4,54,College_B,2013,X
2011lNC,A5,65,College_B,2013,X
2011iGS,A1,82,College_B,2013,X
2011iGS,A2,93,College_B,2013,X
2011iGS,A3,72,College_B,2013,X
2011iGS,A4,78,College_B,2013,X
2011iGS,A5,77,College_B,2013,X
2011dna,A1,65,College_B,2013,X
2011dna,A2,79,College_B,2013,X
2011dna,A3,59,College_B,2013,X
2011dna,A4,84,College_B,2013,X
2011dna,A5,64,College_B,2013,X
2011eih,A1,70,College_B,2013,X
2011eih,A2,63,College_B,2013,X
2011eih,A3,89,College_B,2013,X
2011eih,A4,68,College_B,2013,X
2011eih,A5,87,College_B,2013,X
2011lNT,A1,77,College_B,2013,X
2011lNT,A2,69,College_B,2013,X
2011lNT,A3,93,College_B,2013,X
2011lNT,A4,72,College_B,2013,X
2011lNT,A5,67,College_B,2013,X
2011uvL,A1,77,College_B,2013,X
2011uvL,A2,81,College_B,2013,X
2011uvL,A3,80,College_B,2013,X
2011uvL,A4,70,College_B,2013,X
2011uvL,A5,87,College_B,2013,X
2011mNe,A1,75,College_B,2013,X
2011mNe,A2,56,College_B,2013,X
2011mNe,A3,65,College_B,2013,X
2011mNe,A4,61,College_B,2013,X
2011mNe,A5,89,College_B,2013,X
2011cZY,A1,65,College_B,2013,X
2011cZY,A2,82,College_B,2013,X
2011cZY,A3,60,College_B,2013,X
2011cZY,A4,71,College_B,2013,X
2011cZY,A5,65,College_B,2013,X
2011tmw,A1,70,College_B,2013,X
2011tmw,A2,90,College_B,2013,X
2011tmw,A3,50,College_B,2013,X
2011tmw,A4,77,College_B,2013,X
2011tmw,A5,58,College_B,2013,X
2011hUu,A1,51,College_B,2013,X
2011hUu,A2,59,College_B,2013,X
2011hUu,A3,65,College_B,2013,X
2011hUu,A4,59,College_B,2013,X
2011hUu,A5,62,College_B,2013,X
2011OYl,A1,78,College_B,2013,X
2011OYl,A2,55,College_B,2013,X
2011OYl,A3,50,College_B,2013,X
2011OYl,A4,90,College_B,2013,X
2011OYl,A5,59,College_B,2013,X
2011HTR,A1,55,College_B,2013,X
2011HTR,A2,87,College_B,2013,X
2011HTR,A3,54,College_B,2013,X
2011HTR,A4,88,College_B,2013,X
2011HTR,A5,62,College_B,2013,X
2011EWt,A1,74,College_B,2013,X
2011EWt,A2,64,College_B,2013,X
2011EWt,A3,92,College_B,2013,X
2011EWt,A4,81,College_B,2013,X
2011EWt,A5,54,College_B,2013,X
2011PPK,A1,62,College_B,2013,X
2011PPK,A2,78,College_B,2013,X
2011PPK,A3,81,College_B,2013,X
2011PPK,A4,85,College_B,2013,X
2011PPK,A5,77,College_B,2013,X
2011YdB,A1,62,College_B,2013,X
2011YdB,A2,75,College_B,2013,X
2011YdB,A3,62,College_B,2013,X
2011YdB,A4,78,College_B,2013,X
2011YdB,A5,88,College_B,2013,X
2011WmB,A1,69,College_B,2013,X
2011WmB,A2,72,College_B,2013,X
2011WmB,A3,71,College_B,2013,X
2011WmB,A4,77,College_B,2013,X
2011WmB,A5,69,College_B,2013,X
2011bJM,A1,84,College_B,2013,X
2011bJM,A2,74,College_B,2013,X
2011bJM,A3,78,College_B,2013,X
2011bJM,A4,61,College_B,2013,X
2011bJM,A5,62,College_B,2013,X
2011qkZ,A1,87,College_B,2013,X
2011qkZ,A2,86,College_B,2013,X
2011qkZ,A3,53,College_B,2013,X
2011qkZ,A4,59,College_B,2013,X
2011qkZ,A5,52,College_B,2013,X
2011WFn,A1,72,College_B,2013,X
2011WFn,A2,71,College_B,2013,X
2011WFn,A3,94,College_B,2013,X
2011WFn,A4,53,College_B,2013,X
2011WFn,A5,87,College_B,2013,X
2011VhD,A1,67,College_B,2013,X
2011VhD,A2,65,College_B,2013,X
2011VhD,A3,60,College_B,2013,X
2011VhD,A4,64,College_B,2013,X
2011VhD,A5,77,College_B,2013,X
2011kVg,A1,51,College_B,2013,X
2011kVg,A2,58,College_B,2013,X
2011kVg,A3,88,College_B,2013,X
2011kVg,A4,81,College_B,2013,X
2011kVg,A5,88,College_B,2013,X
2011bVs,A1,51,College_B,2013,X
2011bVs,A2,56,College_B,2013,X
2011bVs,A3,68,College_B,2013,X
2011bVs,A4,57,College_B,2013,X
2011bVs,A5,65,College_B,2013,X
2011Eyy,A1,94,College_B,2013,X
2011Eyy,A2,63,College_B,2013,X
2011Eyy,A3,64,College_B,2013,X
2011Eyy,A4,92,College_B,2013,X
2011Eyy,A5,90,College_B,2013,X
2011vVk,A1,81,College_B,2013,X
2011vVk,A2,59,College_B,2013,X
2011vVk,A3,72,College_B,2013,X
2011vVk,A4,89,College_B,2013,X
2011vVk,A5,79,College_B,2013,X
2011NnY,A1,58,College_B,2013,X
2011NnY,A2,90,College_B,2013,X
2011NnY,A3,72,College_B,2013,X
2011NnY,A4,66,College_B,2013,X
2011NnY,A5,73,College_B,2013,X
2011MWG,A1,93,College_B,2013,X
2011MWG,A2,93,College_B,2013,X
2011MWG,A3,76,College_B,2013,X
2011MWG,A4,87,College_B,2013,X
2011MWG,A5,85,College_B,2013,X
2011XoE,A1,52,College_B,2013,X
2011XoE,A2,54,College_B,2013,X
2011XoE,A3,76,College_B,2013,X
2011XoE,A4,73,College_B,2013,X
2011XoE,A5,64,College_B,2013,X
2011DoS,A1,86,College_B,2013,X
2011DoS,A2,91,College_B,2013,X
2011DoS,A3,81,College_B,2013,X
2011DoS,A4,79,College_B,2013,X
2011DoS,A5,86,College_B,2013,X
2011kwP,A1,61,College_B,2013,X
2011kwP,A2,55,College_B,2013,X
2011kwP,A3,80,College_B,2013,X
2011kwP,A4,58,College_B,2013,X
2011kwP,A5,90,College_B,2013,X
2011Yuq,A1,75,College_B,2013,X
2011Yuq,A2,69,College_B,2013,X
2011Yuq,A3,83,College_B,2013,X
2011Yuq,A4,77,College_B,2013,X
2011Yuq,A5,88,College_B,2013,X
2011djx,A1,67,College_B,2013,X
2011djx,A2,70,College_B,2013,X
2011djx,A3,69,College_B,2013,X
2011djx,A4,91,College_B,2013,X
2011djx,A5,65,College_B,2013,X
2011oet,A1,52,College_B,2013,X
2011oet,A2,83,College_B,2013,X
2011oet,A3,71,College_B,2013,X
2011oet,A4,93,College_B,2013,X
2011oet,A5,81,College_B,2013,X
2011ElC,A1,53,College_B,2013,X
2011ElC,A2,85,College_B,2013,X
2011ElC,A3,57,College_B,2013,X
2011ElC,A4,51,College_B,2013,X
2011ElC,A5,81,College_B,2013,X
2011bsn,A1,83,College_B,2013,X
2011bsn,A2,66,College_B,2013,X
2011bsn,A3,68,College_B,2013,X
2011bsn,A4,69,College_B,2013,X
2011bsn,A5,74,College_B,2013,X
2011zmp,A1,61,College_B,2013,X
2011zmp,A2,56,College_B,2013,X
2011zmp,A3,91,College_B,2013,X
2011zmp,A4,70,College_B,2013,X
2011zmp,A5,94,College_B,2013,X
2011rHG,A1,91,College_B,2013,X
2011rHG,A2,76,College_B,2013,X
2011rHG,A3,62,College_B,2013,X
2011rHG,A4,79,College_B,2013,X
2011rHG,A5,88,College_B,2013,X
2011UJr,A1,68,College_B,2013,X
2011UJr,A2,71,College_B,2013,X
2011UJr,A3,72,College_B,2013,X
2011UJr,A4,93,College_B,2013,X
2011UJr,A5,50,College_B,2013,X
2011CHk,A1,56,College_B,2013,X
2011CHk,A2,50,College_B,2013,X
2011CHk,A3,88,College_B,2013,X
2011CHk,A4,52,College_B,2013,X
2011CHk,A5,50,College_B,2013,X
2011keK,A1,89,College_B,2013,X
2011keK,A2,68,College_B,2013,X
2011keK,A3,52,College_B,2013,X
2011keK,A4,74,College_B,2013,X
2011keK,A5,74,College_B,2013,X
2011bVQ,A1,78,College_B,2013,X
2011bVQ,A2,66,College_B,2013,X
2011bVQ,A3,63,College_B,2013,X
2011bVQ,A4,71,College_B,2013,X
2011bVQ,A5,83,College_B,2013,X
2011nws,A1,69,College_B,2013,X
2011nws,A2,59,College_B,2013,X
2011nws,A3,88,College_B,2013,X
2011nws,A4,80,College_B,2013,X
2011nws,A5,70,College_B,2013,X
2011eQR,A1,93,College_B,2013,X
2011eQR,A2,87,College_B,2013,X
2011eQR,A3,84,College_B,2013,X
2011eQR,A4,89,College_B,2013,X
2011eQR,A5,86,College_B,2013,X
2011WSz,A1,58,College_B,2013,X
2011WSz,A2,51,College_B,2013,X
2011WSz,A3,54,College_B,2013,X
2011WSz,A4,60,College_B,2013,X
2011WSz,A5,87,College_B,2013,X
2011KbV,A1,61,College_B,2013,X
2011KbV,A2,73,College_B,2013,X
2011KbV,A3,67,College_B,2013,X
2011KbV,A4,90,College_B,2013,X
2011KbV,A5,57,College_B,2013,X
2011oOZ,A1,93,College_B,2013,X
2011oOZ,A2,58,College_B,2013,X
2011oOZ,A3,56,College_B,2013,X
2011oOZ,A4,62,College_B,2013,X
2011oOZ,A5,83,College_B,2013,X
2011zdX,A1,50,College_B,2013,X
2011zdX,A2,61,College_B,2013,X
2011zdX,A3,93,College_B,2013,X
2011zdX,A4,55,College_B,2013,X
2011zdX,A5,62,College_B,2013,X
2011neH,A1,72,College_B,2013,X
2011neH,A2,59,College_B,2013,X
2011neH,A3,60,College_B,2013,X
2011neH,A4,82,College_B,2013,X
2011neH,A5,77,College_B,2013,X
2011mcD,A1,91,College_B,2013,X
2011mcD,A2,67,College_B,2013,X
2011mcD,A3,73,College_B,2013,X
2011mcD,A4,94,College_B,2013,X
2011mcD,A5,66,College_B,2013,X
2011Wlr,A1,86,College_B,2013,X
2011Wlr,A2,85,College_B,2013,X
2011Wlr,A3,60,College_B,2013,X
2011Wlr,A4,66,College_B,2013,X
2011Wlr,A5,60,College_B,2013,X
2011kfZ,A1,80,College_B,2013,X
2011kfZ,A2,79,College_B,2013,X
2011kfZ,A3,79,College_B,2013,X
2011kfZ,A4,64,College_B,2013,X
2011kfZ,A5,61,College_B,2013,X
2011XhX,A1,73,College_B,2013,X
2011XhX,A2,60,College_B,2013,X
2011XhX,A3,75,College_B,2013,X
2011XhX,A4,55,College_B,2013,X
2011XhX,A5,84,College_B,2013,X
2011HRV,A1,70,College_B,2013,X
2011HRV,A2,91,College_B,2013,X
2011HRV,A3,89,College_B,2013,X
2011HRV,A4,73,College_B,2013,X
2011HRV,A5,78,College_B,2013,X
2011VrJ,A1,91,College_B,2013,X
2011VrJ,A2,90,College_B,2013,X
2011VrJ,A3,79,College_B,2013,X
2011VrJ,A4,93,College_B,2013,X
2011VrJ,A5,53,College_B,2013,X
2011eBB,A1,68,College_B,2013,X
2011eBB,A2,86,College_B,2013,X
2011eBB,A3,90,College_B,2013,X
2011eBB,A4,56,College_B,2013,X
2011eBB,A5,74,College_B,2013,X
2011giN,A1,59,College_B,2013,X
2011giN,A2,74,College_B,2013,X
2011giN,A3,82,College_B,2013,X
2011giN,A4,67,College_B,2013,X
2011giN,A5,73,College_B,2013,X
2011WxM,A1,73,College_B,2013,X
2011WxM,A2,63,College_B,2013,X
2011WxM,A3,86,College_B,2013,X
2011WxM,A4,53,College_B,2013,X
2011WxM,A5,80,College_B,2013,X
2011BDb,A1,75,College_B,2013,X
2011BDb,A2,58,College_B,2013,X
2011BDb,A3,90,College_B,2013,X
2011BDb,A4,68,College_B,2013,X
2011BDb,A5,61,College_B,2013,X
2011Akg,A1,75,College_B,2013,X
2011Akg,A2,66,College_B,2013,X
2011Akg,A3,64,College_B,2013,X
2011Akg,A4,83,College_B,2013,X
2011Akg,A5,82,College_B,2013,X
2011Crb,A1,93,College_B,2013,X
2011Crb,A2,81,College_B,2013,X
2011Crb,A3,56,College_B,2013,X
2011Crb,A4,87,College_B,2013,X
2011Crb,A5,55,College_B,2013,X
2011ICb,A1,63,College_B,2013,X
2011ICb,A2,88,College_B,2013,X
2011ICb,A3,63,College_B,2013,X
2011ICb,A4,82,College_B,2013,X
2011ICb,A5,51,College_B,2013,X
2011Mtz,A1,67,College_B,2013,X
2011Mtz,A2,88,College_B,2013,X
2011Mtz,A3,94,College_B,2013,X
2011Mtz,A4,83,College_B,2013,X
2011Mtz,A5,81,College_B,2013,X
2011cVy,A1,91,College_B,2013,X
2011cVy,A2,61,College_B,2013,X
2011cVy,A3,80,College_B,2013,X
2011cVy,A4,84,College_B,2013,X
2011cVy,A5,62,College_B,2013,X
2011RMS,A1,50,College_B,2013,X
2011RMS,A2,55,College_B,2013,X
2011RMS,A3,67,College_B,2013,X
2011RMS,A4,56,College_B,2013,X
2011RMS,A5,67,College_B,2013,X
2011kJU,A1,94,College_B,2013,X
2011kJU,A2,93,College_B,2013,X
2011kJU,A3,83,College_B,2013,X
2011kJU,A4,85,College_B,2013,X
2011kJU,A5,75,College_B,2013,X
2011Muh,A1,52,College_B,2013,X
2011Muh,A2,56,College_B,2013,X
2011Muh,A3,77,College_B,2013,X
2011Muh,A4,72,College_B,2013,X
2011Muh,A5,71,College_B,2013,X
2011XYH,A1,65,College_B,2013,X
2011XYH,A2,57,College_B,2013,X
2011XYH,A3,89,College_B,2013,X
2011XYH,A4,64,College_B,2013,X
2011XYH,A5,68,College_B,2013,X
2011DFJ,A1,89,College_B,2013,X
2011DFJ,A2,51,College_B,2013,X
2011DFJ,A3,88,College_B,2013,X
2011DFJ,A4,52,College_B,2013,X
2011DFJ,A5,62,College_B,2013,X
2011DCd,A1,58,College_B,2013,X
2011DCd,A2,60,College_B,2013,X
2011DCd,A3,94,College_B,2013,X
2011DCd,A4,91,College_B,2013,X
2011DCd,A5,59,College_B,2013,X
2011kDP,A1,66,College_B,2013,X
2011kDP,A2,80,College_B,2013,X
2011kDP,A3,74,College_B,2013,X
2011kDP,A4,88,College_B,2013,X
2011kDP,A5,52,College_B,2013,X
2011LKb,A1,66,College_B,2013,X
2011LKb,A2,82,College_B,2013,X
2011LKb,A3,90,College_B,2013,X
2011LKb,A4,78,College_B,2013,X
2011LKb,A5,71,College_B,2013,X
2011BLK,A1,76,College_B,2013,X
2011BLK,A2,64,College_B,2013,X
2011BLK,A3,81,College_B,2013,X
2011BLK,A4,93,College_B,2013,X
2011BLK,A5,63,College_B,2013,X
2011ZmZ,A1,70,College_B,2013,X
2011ZmZ,A2,71,College_B,2013,X
2011ZmZ,A3,90,College_B,2013,X
2011ZmZ,A4,77,College_B,2013,X
2011ZmZ,A5,52,College_B,2013,X
2011nIG,A1,61,College_B,2013,X
2011nIG,A2,92,College_B,2013,X
2011nIG,A3,61,College_B,2013,X
2011nIG,A4,82,College_B,2013,X
2011nIG,A5,88,College_B,2013,X
2011jbH,A1,86,College_B,2013,X
2011jbH,A2,90,College_B,2013,X
2011jbH,A3,50,College_B,2013,X
2011jbH,A4,77,College_B,2013,X
2011jbH,A5,91,College_B,2013,X
2011pNc,A1,72,College_B,2013,X
2011pNc,A2,65,College_B,2013,X
2011pNc,A3,93,College_B,2013,X
2011pNc,A4,62,College_B,2013,X
2011pNc,A5,60,College_B,2013,X
2011WhG,A1,66,College_B,2013,X
2011WhG,A2,80,College_B,2013,X
2011WhG,A3,63,College_B,2013,X
2011WhG,A4,63,College_B,2013,X
2011WhG,A5,50,College_B,2013,X
2011OPb,A1,54,College_B,2013,X
2011OPb,A2,54,College_B,2013,X
2011OPb,A3,56,College_B,2013,X
2011OPb,A4,93,College_B,2013,X
2011OPb,A5,68,College_B,2013,X
2011MlQ,A1,61,College_B,2013,X
2011MlQ,A2,90,College_B,2013,X
2011MlQ,A3,59,College_B,2013,X
2011MlQ,A4,52,College_B,2013,X
2011MlQ,A5,80,College_B,2013,X
2011kig,A1,92,College_B,2013,X
2011kig,A2,87,College_B,2013,X
2011kig,A3,50,College_B,2013,X
2011kig,A4,85,College_B,2013,X
2011kig,A5,55,College_B,2013,X
2011IsN,A1,80,College_B,2013,X
2011IsN,A2,79,College_B,2013,X
2011IsN,A3,87,College_B,2013,X
2011IsN,A4,62,College_B,2013,X
2011IsN,A5,76,College_B,2013,X
2011zas,A1,78,College_B,2013,X
2011zas,A2,63,College_B,2013,X
2011zas,A3,88,College_B,2013,X
2011zas,A4,67,College_B,2013,X
2011zas,A5,58,College_B,2013,X
2011Nah,A1,69,College_B,2013,X
2011Nah,A2,80,College_B,2013,X
2011Nah,A3,52,College_B,2013,X
2011Nah,A4,77,College_B,2013,X
2011Nah,A5,53,College_B,2013,X
2011jRf,A1,92,College_B,2013,X
2011jRf,A2,67,College_B,2013,X
2011jRf,A3,75,College_B,2013,X
2011jRf,A4,60,College_B,2013,X
2011jRf,A5,81,College_B,2013,X
2011PGE,A1,78,College_B,2013,X
2011PGE,A2,59,College_B,2013,X
2011PGE,A3,76,College_B,2013,X
2011PGE,A4,59,College_B,2013,X
2011PGE,A5,73,College_B,2013,X
2011lki,A1,68,College_B,2013,X
2011lki,A2,55,College_B,2013,X
2011lki,A3,72,College_B,2013,X
2011lki,A4,82,College_B,2013,X
2011lki,A5,58,College_B,2013,X
2011rUK,A1,62,College_B,2013,X
