student_Id,Subject,Marks,College_list,Year,Class
2011RNI,A4,56,College_A,2013,X
2011RNI,A5,68,College_A,2013,X
2011cbD,A1,93,College_A,2013,X
2011cbD,A2,73,College_A,2013,X
2011cbD,A3,82,College_A,2013,X
2011cbD,A4,58,College_A,2013,X
2011cbD,A5,53,College_A,2013,X
2011WYp,A1,83,College_A,2013,X
2011WYp,A2,78,College_A,2013,X
2011WYp,A3,80,College_A,2013,X
2011WYp,A4,83,College_A,2013,X
2011WYp,A5,91,College_A,2013,X
2011JYc,A1,80,College_A,2013,X
2011JYc,A2,82,College_A,2013,X
2011JYc,A3,85,College_A,2013,X
2011JYc,A4,58,College_A,2013,X
2011JYc,A5,51,College_A,2013,X
2011hwm,A1,73,College_A,2013,X
2011hwm,A2,77,College_A,2013,X
2011hwm,A3,53,College_A,2013,X
2011hwm,A4,93,College_A,2013,X
2011hwm,A5,82,College_A,2013,X
2011JNe,A1,69,College_A,2014,XI
2011JNe,A2,62,College_A,2014,XI
2011JNe,A3,89,College_A,2014,XI
2011JNe,A4,57,College_A,2014,XI
2011JNe,A5,92,College_A,2014,XI
2011nbo,A1,88,College_A,2014,XI
2011nbo,A2,87,College_A,2014,XI
2011nbo,A3,72,College_A,2014,XI
2011nbo,A4,77,College_A,2014,XI
2011nbo,A5,91,College_A,2014,XI
2011HZH,A1,90,College_A,2014,XI
2011HZH,A2,71,College_A,2014,XI
2011HZH,A3,90,College_A,2014,XI
2011HZH,A4,56,College_A,2014,XI
2011HZH,A5,77,College_A,2014,XI
2011qcv,A1,56,College_A,2014,XI
2011qcv,A2,69,College_A,2014,XI
2011qcv,A3,89,College_A,2014,XI
2011qcv,A4,80,College_A,2014,XI
2011qcv,A5,69,College_A,2014,XI
2011ttO,A1,90,College_A,2014,XI
2011ttO,A2,74,College_A,2014,XI
2011ttO,A3,71,College_A,2014,XI
2011ttO,A4,54,College_A,2014,XI
2011ttO,A5,67,College_A,2014,XI
2011EnP,A1,83,College_A,2014,XI
2011EnP,A2,50,College_A,2014,XI
2011EnP,A3,87,College_A,2014,XI
2011EnP,A4,51,College_A,2014,XI
2011EnP,A5,86,College_A,2014,XI
2011dMt,A1,78,College_A,2014,XI
2011dMt,A2,55,College_A,2014,XI
2011dMt,A3,57,College_A,2014,XI
2011dMt,A4,56,College_A,2014,XI
2011dMt,A5,72,College_A,2014,XI
2011UVT,A1,53,College_A,2014,XI
2011UVT,A2,78,College_A,2014,XI
2011UVT,A3,92,College_A,2014,XI
2011UVT,A4,85,College_A,2014,XI
2011UVT,A5,75,College_A,2014,XI
2011Ods,A1,90,College_A,2014,XI
2011Ods,A2,69,College_A,2014,XI
2011Ods,A3,67,College_A,2014,XI
2011Ods,A4,76,College_A,2014,XI
2011Ods,A5,60,College_A,2014,XI
2011uUA,A1,61,College_A,2014,XI
2011uUA,A2,90,College_A,2014,XI
2011uUA,A3,78,College_A,2014,XI
2011uUA,A4,92,College_A,2014,XI
2011uUA,A5,61,College_A,2014,XI
2011Niv,A1,63,College_A,2014,XI
2011Niv,A2,70,College_A,2014,XI
2011Niv,A3,74,College_A,2014,XI
2011Niv,A4,53,College_A,2014,XI
2011Niv,A5,64,College_A,2014,XI
2011oZQ,A1,78,College_A,2014,XI
2011oZQ,A2,58,College_A,2014,XI
2011oZQ,A3,85,College_A,2014,XI
2011oZQ,A4,56,College_A,2014,XI
2011oZQ,A5,92,College_A,2014,XI
2011UjQ,A1,52,College_A,2014,XI
2011UjQ,A2,53,College_A,2014,XI
2011UjQ,A3,65,College_A,2014,XI
2011UjQ,A4,91,College_A,2014,XI
2011UjQ,A5,79,College_A,2014,XI
2011JpT,A1,53,College_A,2014,XI
2011JpT,A2,71,College_A,2014,XI
2011JpT,A3,59,College_A,2014,XI
2011JpT,A4,81,College_A,2014,XI
2011JpT,A5,66,College_A,2014,XI
2011ika,A1,81,College_A,2014,XI
2011ika,A2,51,College_A,2014,XI
2011ika,A3,52,College_A,2014,XI
2011ika,A4,92,College_A,2014,XI
2011ika,A5,68,College_A,2014,XI
2011kTX,A1,55,College_A,2014,XI
2011kTX,A2,52,College_A,2014,XI
2011kTX,A3,82,College_A,2014,XI
2011kTX,A4,71,College_A,2014,XI
2011kTX,A5,50,College_A,2014,XI
2011rgW,A1,58,College_A,2014,XI
2011rgW,A2,91,College_A,2014,XI
2011rgW,A3,92,College_A,2014,XI
2011rgW,A4,86,College_A,2014,XI
2011rgW,A5,60,College_A,2014,XI
2011EOc,A1,58,College_A,2014,XI
2011EOc,A2,67,College_A,2014,XI
2011EOc,A3,70,College_A,2014,XI
2011EOc,A4,86,College_A,2014,XI
2011EOc,A5,78,College_A,2014,XI
2011evh,A1,75,College_A,2014,XI
2011evh,A2,59,College_A,2014,XI
2011evh,A3,92,College_A,2014,XI
2011evh,A4,82,College_A,2014,XI
2011evh,A5,59,College_A,2014,XI
2011hrh,A1,52,College_A,2014,XI
2011hrh,A2,92,College_A,2014,XI
2011hrh,A3,50,College_A,2014,XI
2011hrh,A4,74,College_A,2014,XI
2011hrh,A5,56,College_A,2014,XI
2011jnD,A1,94,College_A,2014,XI
2011jnD,A2,83,College_A,2014,XI
2011jnD,A3,63,College_A,2014,XI
2011jnD,A4,66,College_A,2014,XI
2011jnD,A5,87,College_A,2014,XI
2011Eor,A1,67,College_A,2014,XI
2011Eor,A2,74,College_A,2014,XI
2011Eor,A3,61,College_A,2014,XI
2011Eor,A4,56,College_A,2014,XI
2011Eor,A5,57,College_A,2014,XI
2011ynH,A1,78,College_A,2014,XI
2011ynH,A2,63,College_A,2014,XI
2011ynH,A3,54,College_A,2014,XI
2011ynH,A4,55,College_A,2014,XI
2011ynH,A5,58,College_A,2014,XI
2011kUi,A1,69,College_A,2014,XI
2011kUi,A2,82,College_A,2014,XI
2011kUi,A3,66,College_A,2014,XI
2011kUi,A4,58,College_A,2014,XI
2011kUi,A5,59,College_A,2014,XI
2011SdD,A1,81,College_A,2014,XI
2011SdD,A2,90,College_A,2014,XI
2011SdD,A3,65,College_A,2014,XI
2011SdD,A4,67,College_A,2014,XI
2011SdD,A5,52,College_A,2014,XI
2011Phe,A1,65,College_A,2014,XI
2011Phe,A2,50,College_A,2014,XI
2011Phe,A3,78,College_A,2014,XI
2011Phe,A4,75,College_A,2014,XI
2011Phe,A5,90,College_A,2014,XI
2011JlA,A1,52,College_A,2014,XI
2011JlA,A2,80,College_A,2014,XI
2011JlA,A3,87,College_A,2014,XI
2011JlA,A4,70,College_A,2014,XI
2011JlA,A5,79,College_A,2014,XI
2011xbc,A1,87,College_A,2014,XI
2011xbc,A2,93,College_A,2014,XI
2011xbc,A3,79,College_A,2014,XI
2011xbc,A4,70,College_A,2014,XI
2011xbc,A5,59,College_A,2014,XI
2011bON,A1,50,College_A,2014,XI
2011bON,A2,79,College_A,2014,XI
2011bON,A3,60,College_A,2014,XI
2011bON,A4,73,College_A,2014,XI
2011bON,A5,91,College_A,2014,XI
2011mDA,A1,87,College_A,2014,XI
2011mDA,A2,80,College_A,2014,XI
2011mDA,A3,67,College_A,2014,XI
2011mDA,A4,59,College_A,2014,XI
2011mDA,A5,76,College_A,2014,XI
2011OVb,A1,75,College_A,2014,XI
2011OVb,A2,91,College_A,2014,XI
2011OVb,A3,83,College_A,2014,XI
2011OVb,A4,86,College_A,2014,XI
2011OVb,A5,53,College_A,2014,XI
2011ePS,A1,87,College_A,2014,XI
2011ePS,A2,80,College_A,2014,XI
2011ePS,A3,55,College_A,2014,XI
2011ePS,A4,68,College_A,2014,XI
2011ePS,A5,89,College_A,2014,XI
2011iKW,A1,53,College_A,2014,XI
2011iKW,A2,91,College_A,2014,XI
2011iKW,A3,78,College_A,2014,XI
2011iKW,A4,73,College_A,2014,XI
2011iKW,A5,64,College_A,2014,XI
2011KWu,A1,71,College_A,2014,XI
2011KWu,A2,60,College_A,2014,XI
2011KWu,A3,91,College_A,2014,XI
2011KWu,A4,56,College_A,2014,XI
2011KWu,A5,87,College_A,2014,XI
2011nCm,A1,58,College_A,2014,XI
2011nCm,A2,61,College_A,2014,XI
2011nCm,A3,76,College_A,2014,XI
2011nCm,A4,92,College_A,2014,XI
2011nCm,A5,88,College_A,2014,XI
2011AxB,A1,91,College_A,2014,XI
2011AxB,A2,90,College_A,2014,XI
2011AxB,A3,79,College_A,2014,XI
2011AxB,A4,72,College_A,2014,XI
2011AxB,A5,77,College_A,2014,XI
2011jZn,A1,60,College_A,2014,XI
2011jZn,A2,71,College_A,2014,XI
2011jZn,A3,62,College_A,2014,XI
2011jZn,A4,87,College_A,2014,XI
2011jZn,A5,86,College_A,2014,XI
2011ggX,A1,89,College_A,2014,XI
2011ggX,A2,76,College_A,2014,XI
2011ggX,A3,73,College_A,2014,XI
2011ggX,A4,73,College_A,2014,XI
2011ggX,A5,76,College_A,2014,XI
2011WWg,A1,53,College_A,2014,XI
2011WWg,A2,87,College_A,2014,XI
2011WWg,A3,52,College_A,2014,XI
2011WWg,A4,64,College_A,2014,XI
2011WWg,A5,77,College_A,2014,XI
2011SNn,A1,90,College_A,2014,XI
2011SNn,A2,64,College_A,2014,XI
2011SNn,A3,52,College_A,2014,XI
2011SNn,A4,50,College_A,2014,XI
2011SNn,A5,89,College_A,2014,XI
2011Lye,A1,75,College_A,2014,XI
2011Lye,A2,56,College_A,2014,XI
2011Lye,A3,74,College_A,2014,XI
2011Lye,A4,79,College_A,2014,XI
2011Lye,A5,93,College_A,2014,XI
2011AaC,A1,53,College_A,2014,XI
2011AaC,A2,73,College_A,2014,XI
2011AaC,A3,80,College_A,2014,XI
2011AaC,A4,86,College_A,2014,XI
2011AaC,A5,80,College_A,2014,XI
2011ImN,A1,84,College_A,2014,XI
2011ImN,A2,85,College_A,2014,XI
2011ImN,A3,82,College_A,2014,XI
2011ImN,A4,89,College_A,2014,XI
2011ImN,A5,62,College_A,2014,XI
2011lwk,A1,75,College_A,2014,XI
2011lwk,A2,71,College_A,2014,XI
2011lwk,A3,62,College_A,2014,XI
2011lwk,A4,62,College_A,2014,XI
2011lwk,A5,60,College_A,2014,XI
2011oxr,A1,68,College_A,2014,XI
2011oxr,A2,84,College_A,2014,XI
2011oxr,A3,64,College_A,2014,XI
2011oxr,A4,56,College_A,2014,XI
2011oxr,A5,58,College_A,2014,XI
2011oLH,A1,94,College_A,2014,XI
2011oLH,A2,84,College_A,2014,XI
2011oLH,A3,89,College_A,2014,XI
2011oLH,A4,86,College_A,2014,XI
2011oLH,A5,77,College_A,2014,XI
2011loa,A1,73,College_A,2014,XI
2011loa,A2,94,College_A,2014,XI
2011loa,A3,52,College_A,2014,XI
2011loa,A4,52,College_A,2014,XI
2011loa,A5,52,College_A,2014,XI
2011Zve,A1,59,College_A,2014,XI
2011Zve,A2,78,College_A,2014,XI
2011Zve,A3,77,College_A,2014,XI
2011Zve,A4,79,College_A,2014,XI
2011Zve,A5,81,College_A,2014,XI
2011PoB,A1,88,College_A,2014,XI
2011PoB,A2,54,College_A,2014,XI
2011PoB,A3,66,College_A,2014,XI
2011PoB,A4,72,College_A,2014,XI
2011PoB,A5,53,College_A,2014,XI
2011qmW,A1,68,College_A,2014,XI
2011qmW,A2,74,College_A,2014,XI
2011qmW,A3,76,College_A,2014,XI
2011qmW,A4,76,College_A,2014,XI
2011qmW,A5,92,College_A,2014,XI
2011Ack,A1,50,College_A,2014,XI
2011Ack,A2,62,College_A,2014,XI
2011Ack,A3,93,College_A,2014,XI
2011Ack,A4,80,College_A,2014,XI
2011Ack,A5,92,College_A,2014,XI
2011qiR,A1,93,College_A,2014,XI
2011qiR,A2,85,College_A,2014,XI
2011qiR,A3,75,College_A,2014,XI
2011qiR,A4,58,College_A,2014,XI
2011qiR,A5,58,College_A,2014,XI
2011gkN,A1,51,College_A,2014,XI
2011gkN,A2,71,College_A,2014,XI
2011gkN,A3,59,College_A,2014,XI
2011gkN,A4,83,College_A,2014,XI
2011gkN,A5,66,College_A,2014,XI
2011CGY,A1,92,College_A,2014,XI
2011CGY,A2,51,College_A,2014,XI
2011CGY,A3,87,College_A,2014,XI
2011CGY,A4,56,College_A,2014,XI
2011CGY,A5,83,College_A,2014,XI
2011uKi,A1,59,College_A,2014,XI
2011uKi,A2,50,College_A,2014,XI
2011uKi,A3,57,College_A,2014,XI
2011uKi,A4,89,College_A,2014,XI
2011uKi,A5,88,College_A,2014,XI
2011jmu,A1,51,College_A,2014,XI
2011jmu,A2,77,College_A,2014,XI
2011jmu,A3,85,College_A,2014,XI
2011jmu,A4,83,College_A,2014,XI
2011jmu,A5,93,College_A,2014,XI
2011RVO,A1,92,College_A,2014,XI
2011RVO,A2,75,College_A,2014,XI
2011RVO,A3,88,College_A,2014,XI
2011RVO,A4,56,College_A,2014,XI
2011RVO,A5,64,College_A,2014,XI
2011OJZ,A1,57,College_A,2014,XI
2011OJZ,A2,65,College_A,2014,XI
2011OJZ,A3,56,College_A,2014,XI
2011OJZ,A4,69,College_A,2014,XI
2011OJZ,A5,70,College_A,2014,XI
2011OKs,A1,69,College_A,2014,XI
2011OKs,A2,71,College_A,2014,XI
2011OKs,A3,69,College_A,2014,XI
2011OKs,A4,64,College_A,2014,XI
2011OKs,A5,59,College_A,2014,XI
2011DyE,A1,70,College_A,2014,XI
2011DyE,A2,75,College_A,2014,XI
2011DyE,A3,53,College_A,2014,XI
2011DyE,A4,73,College_A,2014,XI
2011DyE,A5,92,College_A,2014,XI
2011sou,A1,84,College_A,2014,XI
2011sou,A2,73,College_A,2014,XI
2011sou,A3,77,College_A,2014,XI
2011sou,A4,91,College_A,2014,XI
2011sou,A5,76,College_A,2014,XI
2011YWI,A1,65,College_A,2014,XI
2011YWI,A2,55,College_A,2014,XI
2011YWI,A3,80,College_A,2014,XI
2011YWI,A4,54,College_A,2014,XI
2011YWI,A5,62,College_A,2014,XI
2011ydZ,A1,90,College_A,2014,XI
2011ydZ,A2,56,College_A,2014,XI
2011ydZ,A3,56,College_A,2014,XI
2011ydZ,A4,87,College_A,2014,XI
2011ydZ,A5,56,College_A,2014,XI
2011fHw,A1,50,College_A,2014,XI
2011fHw,A2,58,College_A,2014,XI
2011fHw,A3,57,College_A,2014,XI
2011fHw,A4,76,College_A,2014,XI
2011fHw,A5,89,College_A,2014,XI
2011eVC,A1,79,College_A,2014,XI
2011eVC,A2,61,College_A,2014,XI
2011eVC,A3,61,College_A,2014,XI
2011eVC,A4,51,College_A,2014,XI
2011eVC,A5,74,College_A,2014,XI
2011TmR,A1,80,College_A,2014,XI
2011TmR,A2,68,College_A,2014,XI
2011TmR,A3,58,College_A,2014,XI
2011TmR,A4,58,College_A,2014,XI
2011TmR,A5,73,College_A,2014,XI
2011sfm,A1,81,College_A,2014,XI
2011sfm,A2,76,College_A,2014,XI
2011sfm,A3,75,College_A,2014,XI
2011sfm,A4,86,College_A,2014,XI
2011sfm,A5,74,College_A,2014,XI
2011URd,A1,69,College_A,2014,XI
2011URd,A2,71,College_A,2014,XI
2011URd,A3,71,College_A,2014,XI
2011URd,A4,91,College_A,2014,XI
2011URd,A5,94,College_A,2014,XI
2011NUb,A1,86,College_A,2014,XI
2011NUb,A2,64,College_A,2014,XI
2011NUb,A3,59,College_A,2014,XI
2011NUb,A4,51,College_A,2014,XI
2011NUb,A5,83,College_A,2014,XI
2011NNF,A1,86,College_A,2014,XI
2011NNF,A2,69,College_A,2014,XI
2011NNF,A3,85,College_A,2014,XI
2011NNF,A4,58,College_A,2014,XI
2011NNF,A5,54,College_A,2014,XI
2011wnT,A1,76,College_A,2014,XI
2011wnT,A2,69,College_A,2014,XI
2011wnT,A3,57,College_A,2014,XI
2011wnT,A4,67,College_A,2014,XI
2011wnT,A5,73,College_A,2014,XI
2011RzW,A1,75,College_A,2014,XI
2011RzW,A2,58,College_A,2014,XI
2011RzW,A3,70,College_A,2014,XI
2011RzW,A4,92,College_A,2014,XI
2011RzW,A5,79,College_A,2014,XI
2011WKe,A1,78,College_A,2014,XI
2011WKe,A2,94,College_A,2014,XI
2011WKe,A3,92,College_A,2014,XI
2011WKe,A4,60,College_A,2014,XI
2011WKe,A5,80,College_A,2014,XI
2011EKZ,A1,65,College_A,2014,XI
2011EKZ,A2,69,College_A,2014,XI
2011EKZ,A3,85,College_A,2014,XI
2011EKZ,A4,57,College_A,2014,XI
2011EKZ,A5,64,College_A,2014,XI
2011zLf,A1,94,College_A,2014,XI
2011zLf,A2,53,College_A,2014,XI
2011zLf,A3,59,College_A,2014,XI
2011zLf,A4,61,College_A,2014,XI
2011zLf,A5,63,College_A,2014,XI
2011djY,A1,51,College_A,2014,XI
2011djY,A2,92,College_A,2014,XI
2011djY,A3,71,College_A,2014,XI
2011djY,A4,53,College_A,2014,XI
2011djY,A5,75,College_A,2014,XI
2011IMr,A1,92,College_A,2014,XI
2011IMr,A2,56,College_A,2014,XI
2011IMr,A3,66,College_A,2014,XI
2011IMr,A4,50,College_A,2014,XI
2011IMr,A5,64,College_A,2014,XI
2011aAL,A1,89,College_A,2014,XI
2011aAL,A2,62,College_A,2014,XI
2011aAL,A3,92,College_A,2014,XI
2011aAL,A4,58,College_A,2014,XI
2011aAL,A5,86,College_A,2014,XI
2011Rpx,A1,91,College_A,2014,XI
2011Rpx,A2,83,College_A,2014,XI
2011Rpx,A3,50,College_A,2014,XI
2011Rpx,A4,58,College_A,2014,XI
2011Rpx,A5,83,College_A,2014,XI
2011yne,A1,59,College_A,2014,XI
2011yne,A2,57,College_A,2014,XI
2011yne,A3,85,College_A,2014,XI
2011yne,A4,66,College_A,2014,XI
2011yne,A5,53,College_A,2014,XI
2011Dkv,A1,91,College_A,2014,XI
2011Dkv,A2,67,College_A,2014,XI
2011Dkv,A3,65,College_A,2014,XI
2011Dkv,A4,89,College_A,2014,XI
2011Dkv,A5,69,College_A,2014,XI
2011kqG,A1,63,College_A,2014,XI
2011kqG,A2,72,College_A,2014,XI
2011kqG,A3,88,College_A,2014,XI
2011kqG,A4,87,College_A,2014,XI
2011kqG,A5,67,College_A,2014,XI
2011nqD,A1,80,College_A,2014,XI
2011nqD,A2,60,College_A,2014,XI
2011nqD,A3,87,College_A,2014,XI
2011nqD,A4,71,College_A,2014,XI
2011nqD,A5,79,College_A,2014,XI
2011GYL,A1,52,College_A,2014,XI
2011GYL,A2,50,College_A,2014,XI
2011GYL,A3,65,College_A,2014,XI
2011GYL,A4,89,College_A,2014,XI
2011GYL,A5,88,College_A,2014,XI
2011usm,A1,73,College_A,2014,XI
2011usm,A2,83,College_A,2014,XI
2011usm,A3,61,College_A,2014,XI
2011usm,A4,82,College_A,2014,XI
2011usm,A5,90,College_A,2014,XI
2011JWQ,A1,93,College_A,2014,XI
2011JWQ,A2,76,College_A,2014,XI
2011JWQ,A3,56,College_A,2014,XI
2011JWQ,A4,91,College_A,2014,XI
2011JWQ,A5,64,College_A,2014,XI
2011CgD,A1,91,College_A,2014,XI
2011CgD,A2,80,College_A,2014,XI
2011CgD,A3,83,College_A,2014,XI
2011CgD,A4,91,College_A,2014,XI
2011CgD,A5,58,College_A,2014,XI
2011zNy,A1,93,College_A,2014,XI
2011zNy,A2,82,College_A,2014,XI
2011zNy,A3,91,College_A,2014,XI
2011zNy,A4,65,College_A,2014,XI
2011zNy,A5,59,College_A,2014,XI
2011oEH,A1,86,College_A,2014,XI
2011oEH,A2,79,College_A,2014,XI
2011oEH,A3,54,College_A,2014,XI
2011oEH,A4,57,College_A,2014,XI
2011oEH,A5,59,College_A,2014,XI
2011Mhb,A1,78,College_A,2014,XI
2011Mhb,A2,86,College_A,2014,XI
2011Mhb,A3,65,College_A,2014,XI
2011Mhb,A4,58,College_A,2014,XI
2011Mhb,A5,74,College_A,2014,XI
2011zyJ,A1,75,College_A,2014,XI
2011zyJ,A2,61,College_A,2014,XI
2011zyJ,A3,88,College_A,2014,XI
2011zyJ,A4,90,College_A,2014,XI
2011zyJ,A5,92,College_A,2014,XI
2011Mer,A1,61,College_A,2014,XI
2011Mer,A2,52,College_A,2014,XI
2011Mer,A3,92,College_A,2014,XI
2011Mer,A4,78,College_A,2014,XI
2011Mer,A5,93,College_A,2014,XI
2011Raa,A1,59,College_A,2014,XI
2011Raa,A2,63,College_A,2014,XI
2011Raa,A3,61,College_A,2014,XI
2011Raa,A4,84,College_A,2014,XI
2011Raa,A5,64,College_A,2014,XI
2011uSx,A1,68,College_A,2014,XI
2011uSx,A2,56,College_A,2014,XI
2011uSx,A3,89,College_A,2014,XI
2011uSx,A4,58,College_A,2014,XI
2011uSx,A5,82,College_A,2014,XI
2011oDi,A1,53,College_A,2014,XI
2011oDi,A2,65,College_A,2014,XI
2011oDi,A3,65,College_A,2014,XI
2011oDi,A4,74,College_A,2014,XI
2011oDi,A5,80,College_A,2014,XI
2011QXZ,A1,79,College_A,2014,XI
2011QXZ,A2,51,College_A,2014,XI
2011QXZ,A3,92,College_A,2014,XI
2011QXZ,A4,82,College_A,2014,XI
2011QXZ,A5,90,College_A,2014,XI
2011eoK,A1,79,College_A,2014,XI
2011eoK,A2,80,College_A,2014,XI
2011eoK,A3,53,College_A,2014,XI
2011eoK,A4,55,College_A,2014,XI
2011eoK,A5,73,College_A,2014,XI
2011cvL,A1,74,College_A,2014,XI
2011cvL,A2,51,College_A,2014,XI
2011cvL,A3,60,College_A,2014,XI
2011cvL,A4,75,College_A,2014,XI
2011cvL,A5,50,College_A,2014,XI
2011Cix,A1,74,College_A,2014,XI
2011Cix,A2,93,College_A,2014,XI
2011Cix,A3,56,College_A,2014,XI
2011Cix,A4,54,College_A,2014,XI
2011Cix,A5,68,College_A,2014,XI
2011hgV,A1,54,College_A,2014,XI
2011hgV,A2,84,College_A,2014,XI
2011hgV,A3,62,College_A,2014,XI
2011hgV,A4,75,College_A,2014,XI
2011hgV,A5,62,College_A,2014,XI
2011nOy,A1,83,College_A,2014,XI
2011nOy,A2,52,College_A,2014,XI
2011nOy,A3,91,College_A,2014,XI
2011nOy,A4,80,College_A,2014,XI
2011nOy,A5,63,College_A,2014,XI
2011pwz,A1,71,College_A,2014,XI
2011pwz,A2,86,College_A,2014,XI
2011pwz,A3,92,College_A,2014,XI
2011pwz,A4,67,College_A,2014,XI
2011pwz,A5,56,College_A,2014,XI
2011BKv,A1,84,College_A,2014,XI
2011BKv,A2,89,College_A,2014,XI
2011BKv,A3,86,College_A,2014,XI
2011BKv,A4,84,College_A,2014,XI
2011BKv,A5,58,College_A,2014,XI
2011Ppi,A1,73,College_A,2014,XI
2011Ppi,A2,84,College_A,2014,XI
2011Ppi,A3,59,College_A,2014,XI
2011Ppi,A4,67,College_A,2014,XI
2011Ppi,A5,57,College_A,2014,XI
2011FGr,A1,64,College_A,2014,XI
2011FGr,A2,76,College_A,2014,XI
2011FGr,A3,91,College_A,2014,XI
2011FGr,A4,89,College_A,2014,XI
2011FGr,A5,71,College_A,2014,XI
2011DQE,A1,65,College_A,2014,XI
2011DQE,A2,74,College_A,2014,XI
2011DQE,A3,67,College_A,2014,XI
2011DQE,A4,71,College_A,2014,XI
2011DQE,A5,66,College_A,2014,XI
2011Qao,A1,50,College_A,2014,XI
2011Qao,A2,63,College_A,2014,XI
2011Qao,A3,74,College_A,2014,XI
2011Qao,A4,88,College_A,2014,XI
2011Qao,A5,72,College_A,2014,XI
2011pMO,A1,80,College_A,2014,XI
2011pMO,A2,52,College_A,2014,XI
2011pMO,A3,73,College_A,2014,XI
2011pMO,A4,82,College_A,2014,XI
2011pMO,A5,56,College_A,2014,XI
2011Bwe,A1,76,College_A,2014,XI
2011Bwe,A2,79,College_A,2014,XI
2011Bwe,A3,85,College_A,2014,XI
2011Bwe,A4,62,College_A,2014,XI
2011Bwe,A5,87,College_A,2014,XI
2011YEc,A1,94,College_A,2014,XI
2011YEc,A2,79,College_A,2014,XI
2011YEc,A3,93,College_A,2014,XI
2011YEc,A4,69,College_A,2014,XI
2011YEc,A5,68,College_A,2014,XI
2011mhh,A1,92,College_A,2014,XI
2011mhh,A2,91,College_A,2014,XI
2011mhh,A3,56,College_A,2014,XI
2011mhh,A4,66,College_A,2014,XI
2011mhh,A5,89,College_A,2014,XI
2011anM,A1,73,College_A,2014,XI
2011anM,A2,63,College_A,2014,XI
2011anM,A3,81,College_A,2014,XI
2011anM,A4,92,College_A,2014,XI
2011anM,A5,92,College_A,2014,XI
2011qXS,A1,59,College_A,2014,XI
2011qXS,A2,85,College_A,2014,XI
2011qXS,A3,86,College_A,2014,XI
2011qXS,A4,85,College_A,2014,XI
2011qXS,A5,65,College_A,2014,XI
2011jCa,A1,65,College_A,2014,XI
2011jCa,A2,93,College_A,2014,XI
2011jCa,A3,57,College_A,2014,XI
2011jCa,A4,50,College_A,2014,XI
2011jCa,A5,55,College_A,2014,XI
2011Rvv,A1,56,College_A,2014,XI
2011Rvv,A2,62,College_A,2014,XI
2011Rvv,A3,90,College_A,2014,XI
2011Rvv,A4,94,College_A,2014,XI
2011Rvv,A5,51,College_A,2014,XI
2011Cwp,A1,53,College_A,2014,XI
2011Cwp,A2,63,College_A,2014,XI
2011Cwp,A3,89,College_A,2014,XI
2011Cwp,A4,74,College_A,2014,XI
2011Cwp,A5,80,College_A,2014,XI
2011pPV,A1,94,College_A,2014,XI
2011pPV,A2,74,College_A,2014,XI
2011pPV,A3,83,College_A,2014,XI
2011pPV,A4,68,College_A,2014,XI
2011pPV,A5,60,College_A,2014,XI
2011wTW,A1,56,College_A,2014,XI
2011wTW,A2,67,College_A,2014,XI
2011wTW,A3,54,College_A,2014,XI
2011wTW,A4,89,College_A,2014,XI
2011wTW,A5,90,College_A,2014,XI
2011DMT,A1,64,College_A,2014,XI
2011DMT,A2,68,College_A,2014,XI
2011DMT,A3,81,College_A,2014,XI
2011DMT,A4,73,College_A,2014,XI
2011DMT,A5,62,College_A,2014,XI
2011Guj,A1,76,College_A,2014,XI
2011Guj,A2,94,College_A,2014,XI
2011Guj,A3,60,College_A,2014,XI
2011Guj,A4,63,College_A,2014,XI
2011Guj,A5,67,College_A,2014,XI
2011Etu,A1,52,College_A,2014,XI
2011Etu,A2,84,College_A,2014,XI
2011Etu,A3,76,College_A,2014,XI
2011Etu,A4,70,College_A,2014,XI
2011Etu,A5,75,College_A,2014,XI
2011ZtL,A1,81,College_A,2014,XI
2011ZtL,A2,52,College_A,2014,XI
2011ZtL,A3,59,College_A,2014,XI
2011ZtL,A4,83,College_A,2014,XI
2011ZtL,A5,50,College_A,2014,XI
2011lzL,A1,69,College_A,2014,XI
2011lzL,A2,52,College_A,2014,XI
2011lzL,A3,51,College_A,2014,XI
2011lzL,A4,75,College_A,2014,XI
2011lzL,A5,54,College_A,2014,XI
2011MbC,A1,80,College_A,2014,XI
2011MbC,A2,70,College_A,2014,XI
2011MbC,A3,72,College_A,2014,XI
2011MbC,A4,68,College_A,2014,XI
2011MbC,A5,90,College_A,2014,XI
2011dmr,A1,77,College_A,2014,XI
2011dmr,A2,75,College_A,2014,XI
2011dmr,A3,70,College_A,2014,XI
2011dmr,A4,81,College_A,2014,XI
2011dmr,A5,89,College_A,2014,XI
2011fMD,A1,77,College_A,2014,XI
2011fMD,A2,54,College_A,2014,XI
2011fMD,A3,72,College_A,2014,XI
2011fMD,A4,78,College_A,2014,XI
2011fMD,A5,64,College_A,2014,XI
2011Lvw,A1,85,College_A,2014,XI
2011Lvw,A2,88,College_A,2014,XI
2011Lvw,A3,64,College_A,2014,XI
2011Lvw,A4,84,College_A,2014,XI
2011Lvw,A5,64,College_A,2014,XI
2011arb,A1,74,College_A,2014,XI
2011arb,A2,89,College_A,2014,XI
2011arb,A3,50,College_A,2014,XI
2011arb,A4,54,College_A,2014,XI
2011arb,A5,65,College_A,2014,XI
2011QMa,A1,77,College_A,2014,XI
2011QMa,A2,79,College_A,2014,XI
2011QMa,A3,67,College_A,2014,XI
